id	feature.patric_id	feature.aa_sequence_md5
511145.12	fig|511145.12.peg.1185	e8dccd210af7a53172a40823ff764549
511145.12	fig|511145.12.peg.662	3614fdd5e9b5816adda4453d0187484e
511145.12	fig|511145.12.peg.4416	6aff6a306f9af1e95c0153f399298793
511145.12	fig|511145.12.peg.3560	80fc84758c6f971322646c5516b8915f
511145.12	fig|511145.12.peg.3786	97c549f7c9d9f5ce43d2f7110cf1a836
511145.12	fig|511145.12.peg.2472	865a3f0afb9a13082e600ec5621b47fe
511145.12	fig|511145.12.peg.4287	052ebfac67626ca0f2c49ed489e6a56a
511145.12	fig|511145.12.peg.402	2f013e09d86676b638bfa36d3e9cb55f
511145.12	fig|511145.12.peg.812	6a93a32d297d4cc31910e727ad1f178f
511145.12	fig|511145.12.peg.3176	2afeca3cbb17b27e3b293646b2d8ece8
511145.12	fig|511145.12.peg.3974	8942e56dd45d8bc3260eff90fff701bb
511145.12	fig|511145.12.peg.156	21a88c481c4dec223b53369a71d600f2
511145.12	fig|511145.12.peg.1129	3a515f0a14370df3c1280722b9a64586
511145.12	fig|511145.12.peg.1481	933664ba163cff529826cabe41fd20ed
511145.12	fig|511145.12.peg.3984	5001e585b1305abd33ffad482938cdf2
511145.12	fig|511145.12.peg.4258	2b5f1c1b38a8e69a6bcb5dce2d9bf6f2
511145.12	fig|511145.12.peg.1004	261ee94e79757dc5d341bc860914cd1a
511145.12	fig|511145.12.peg.1494	b0e55e17c63be92cf77373e9cd1ef18e
511145.12	fig|511145.12.peg.2850	4b98467dd20088e129c4bbc720f9e61c
511145.12	fig|511145.12.peg.500	acd6e2367d87dbff7971d0b93bd179e7
511145.12	fig|511145.12.peg.3821	aa99c7f0a081476fd12576321c53e5fe
511145.12	fig|511145.12.peg.4423	c4ae3479ad18eee121eb99383b10962d
511145.12	fig|511145.12.peg.3895	9e62102c3fed86ead29103fc484a13af
511145.12	fig|511145.12.peg.2729	c42801ba3b0c9f03522703caf0787af3
511145.12	fig|511145.12.peg.2462	c38fa069b5c0c42353215cd2ad1e7c5d
511145.12	fig|511145.12.peg.4035	4f9f5141efd0d5b28af1bbe6ff6dcb73
511145.12	fig|511145.12.peg.1400	0020af2b33185964baef0529a9a1d61c
511145.12	fig|511145.12.peg.2206	9c1d67af1aa8f4d75db0d5795bd5a07e
511145.12	fig|511145.12.peg.2298	52f8ff6d7ba88d7ba836b845ad79c30c
511145.12	fig|511145.12.peg.3574	bf988953eba496afa2b4fe4ebd3ae75c
511145.12	fig|511145.12.peg.1444	da202721fceb9b057fe37d385e1fdb21
511145.12	fig|511145.12.peg.4534	9cda00b95bfa5c8d32f0b70e58afbcb2
511145.12	fig|511145.12.peg.4512	66319064d61836b210e41c9ee90775ca
511145.12	fig|511145.12.peg.81	8d0593ff2b9ec1a715b7538b68bd395b
511145.12	fig|511145.12.peg.2173	97eec5ebfd52df21f970f2ab55a49582
511145.12	fig|511145.12.peg.4062	82423f46160b9ea3f63b799b4179fdac
511145.12	fig|511145.12.peg.3980	dfec1083b16153faeedd67396556968f
511145.12	fig|511145.12.peg.1126	b8fdcc9a6bb467597e983f2b572b97df
511145.12	fig|511145.12.peg.3622	e5d2cfe417caffa915a0fa6a830e5037
511145.12	fig|511145.12.peg.632	6cc2134a34b3420e90011cbc846c2255
511145.12	fig|511145.12.peg.2137	df67e97517ba2f8418d35b8c0e6906a8
511145.12	fig|511145.12.peg.1822	afb5765c5d4f554c52bed11f02153167
511145.12	fig|511145.12.peg.4030	2ea759f70f027e0aaa0e1508407647f4
511145.12	fig|511145.12.peg.3884	83a52502a4f22bc4a31e0c4bd3d8bf79
511145.12	fig|511145.12.peg.2052	13b9f39d8eb471e07abed1c450160993
511145.12	fig|511145.12.peg.1459	697c3d0cb0d7d715ab250a6da9e952d0
511145.12	fig|511145.12.peg.1778	860d8e0cdff77015555cd50fec1428bd
511145.12	fig|511145.12.peg.4226	0f13a80e5737f0674b77598e88928e8c
511145.12	fig|511145.12.peg.1584	8d3124034af62fe96c937d07034f0424
511145.12	fig|511145.12.peg.4524	957eba51673707bef346d48959c876ee
511145.12	fig|511145.12.peg.2120	3a654fed508b318c2cd93bd23e93f124
511145.12	fig|511145.12.peg.2106	1776f92beb74ff0ccd9ac47a65663644
511145.12	fig|511145.12.peg.4111	c11af8cb9a5dedf563e02e64908817c1
511145.12	fig|511145.12.peg.4108	398958a583fdeba7179430cd62a18e18
511145.12	fig|511145.12.peg.131	b33785388ed7fee27027fd1c6f05e055
511145.12	fig|511145.12.peg.732	542a3fa26fa0556d26a74c9d3509a2ae
511145.12	fig|511145.12.peg.1518	fd3ba7bceb467a0105a3d00a8dd4a8e9
511145.12	fig|511145.12.peg.360	0cecdc75cde2708ed60a5ea482fa9481
511145.12	fig|511145.12.peg.3237	2ddd5d3ced6bd1964b5de3e768fb55dc
511145.12	fig|511145.12.peg.2047	7494b152dbc6d95dabdd1b549511a731
511145.12	fig|511145.12.peg.1538	a41335fe081d940f906c40544689ec2d
511145.12	fig|511145.12.peg.1489	6408eb76cbb8f864c5a094fcad6fd378
511145.12	fig|511145.12.peg.1189	197cd0ccaf605704832ba9b879a760ec
511145.12	fig|511145.12.peg.3954	d13b96f277bdc0e5fde0c1cb180b1c95
511145.12	fig|511145.12.peg.3404	269efc68924760e54d96bb26e1d8210a
511145.12	fig|511145.12.peg.4299	35496f5bdba07bdcb8a885a7430bf677
511145.12	fig|511145.12.peg.863	9dbf9ce8120b14c0c53088d087bd7f43
511145.12	fig|511145.12.peg.2713	71eeedb50ea60fb57fec9f6c386b5f11
511145.12	fig|511145.12.peg.493	46be049f6f54705e4e4750ffc9649e9d
511145.12	fig|511145.12.peg.1746	0624ec9433e6d681ff1cd9ec4799531d
511145.12	fig|511145.12.peg.4401	d2716a4cf252282cb08fcfcdae050881
511145.12	fig|511145.12.peg.2038	e463060f1d1389b4bb91f341fbe49000
511145.12	fig|511145.12.peg.2170	da69806bef54169d11eeb8bb4dcc9aa2
511145.12	fig|511145.12.peg.1728	ce422a1e705d91080141d9bb318b50ce
511145.12	fig|511145.12.peg.1889	b1411296cac0e1bc765c50493337e272
511145.12	fig|511145.12.peg.978	f4a56e88ecca9e6f46b89c9850561dc7
511145.12	fig|511145.12.peg.690	4144d04d9fe56d442ed170f0d6c6f1e7
511145.12	fig|511145.12.peg.2141	e7b76eb58f4406287f72f3e601714f80
511145.12	fig|511145.12.peg.2777	64bea006ef1b176c4639c5dd6c38a563
511145.12	fig|511145.12.peg.1847	abd51811b98e2c73a93bd48a06dc0eef
511145.12	fig|511145.12.peg.1928	b314da7703a0f4533abc0e706147208f
511145.12	fig|511145.12.peg.1488	6bf54baee61b13e781585b52912ea80c
511145.12	fig|511145.12.peg.3817	29cb895295a5d43d42c07c5536ce3ee3
511145.12	fig|511145.12.peg.2988	19bb021c0872a75af1e5c41f8abfa908
511145.12	fig|511145.12.peg.1337	2f7611af1672614622d32d671b386112
511145.12	fig|511145.12.peg.796	ebb61c155b13bb7711af31ae5224e870
511145.12	fig|511145.12.peg.2188	f575c7cf00a35e8e77941d05f3aef7a8
511145.12	fig|511145.12.peg.1590	124bcbea110181ebb91063fefc04dd6e
511145.12	fig|511145.12.peg.191	f950e4fc98ec91abd0b4b3ead1e6026b
511145.12	fig|511145.12.peg.4181	ac4d484f109c62b1a515953b4e3042a8
511145.12	fig|511145.12.peg.4525	d5716d4969179582f4604c4d738a07ab
511145.12	fig|511145.12.peg.2372	26e88bb20aa45666ba298fd045b8a027
511145.12	fig|511145.12.peg.3647	02241b50ffaeb79f6ac8a152ea490538
511145.12	fig|511145.12.peg.2670	ee270112c5f099fef69aab0e085254b4
511145.12	fig|511145.12.peg.1360	e704c2142dab9b1befcb173e95fc3a36
511145.12	fig|511145.12.peg.3494	ffd3ae488feb0a7b0ad90f4f5fa81c8d
511145.12	fig|511145.12.peg.3601	84a56d8720671ad41ff950ee3ffc42e6
511145.12	fig|511145.12.peg.2331	a4f456db1f3984264180d0e626155bd5
511145.12	fig|511145.12.peg.1696	b2cdcea1d0c57fe6f0d34de0d283b551
511145.12	fig|511145.12.peg.228	8ed30fa024c83ac35ce6b448a8331891
511145.12	fig|511145.12.peg.1589	2c493d343268245a10c04c29454fe860
511145.12	fig|511145.12.peg.3602	89ded29143484f8dbe4356e42b9311d0
511145.12	fig|511145.12.peg.2920	ebd54a341452c559eeb434dc78c4dc05
511145.12	fig|511145.12.peg.2756	0eff3dcdb6f0ee4910cadd8d9338a5eb
511145.12	fig|511145.12.peg.470	7425101048cecf93418f55c3037cb6be
511145.12	fig|511145.12.peg.1425	0b4a72f20b480325f55bb0ed3510e1b3
511145.12	fig|511145.12.peg.2348	00eab6701f3f824f58a08890feb2529e
511145.12	fig|511145.12.peg.2961	da56fd2cd0e2aaf487fb52906eeb8498
511145.12	fig|511145.12.peg.2569	3bd54cd62bd977d1439fce991e1a7036
511145.12	fig|511145.12.peg.3168	3b1620e059d8bad80a31586fb0dc07aa
511145.12	fig|511145.12.peg.3027	8ce8ec0d6ea47d9d398fe9ac61320dc1
511145.12	fig|511145.12.peg.4215	367c7f7a706d76b2bc4909be5e2c30c4
511145.12	fig|511145.12.peg.3221	44c643b9c4ae424cb084f25e6dda4fd4
511145.12	fig|511145.12.peg.3477	96efecbb175fa71e17b4badca3f602a9
511145.12	fig|511145.12.peg.2724	13f92cde132463e80023a16e505d0bf8
511145.12	fig|511145.12.peg.4356	f93f236d81b5ae79005e2a0864fed0c6
511145.12	fig|511145.12.peg.1031	05e09a272b965ca400145d9008ce4b45
511145.12	fig|511145.12.peg.2588	80e7febfcb2f4cd46680d6c9ef49e6a9
511145.12	fig|511145.12.peg.4149	cce42a1bc3dba537c63b008bbf8fb026
511145.12	fig|511145.12.peg.484	4822aa7a4ab97749139198c8e3194906
511145.12	fig|511145.12.peg.3264	3e03ed8d35ddb858f919fa9b04e5a497
511145.12	fig|511145.12.peg.3115	1717100b8891bada43f38885bdb45c2b
511145.12	fig|511145.12.peg.1760	6b278f8cbf949d55f7766a6113ae157a
511145.12	fig|511145.12.peg.2864	30ce9333a91d8fa65e4c3cc3e0484661
511145.12	fig|511145.12.peg.4527	c44f33bc2a0e3689851126cc9d92b98d
511145.12	fig|511145.12.peg.2833	eb4ce960d43a3728fb560e741e854efb
511145.12	fig|511145.12.peg.4183	777af84098a120aab0a33c6cb4269d71
511145.12	fig|511145.12.peg.1141	14a046f64260012ee400933c501ee8b5
511145.12	fig|511145.12.peg.4387	0e407b4978f7458e3f4b7197a11ca464
511145.12	fig|511145.12.peg.2546	b80a27cd14322716d8e56e161f0dbf27
511145.12	fig|511145.12.peg.4104	696a63d9107a6a09a9347fc1818cc273
511145.12	fig|511145.12.peg.2705	2ada1d8c9a5eb60c0809f05c5353ff39
511145.12	fig|511145.12.peg.1624	3fe7f45a455b6246c9701bdb54f0adc7
511145.12	fig|511145.12.peg.24	9683e1fc5f9a6deec15cbbd89526f929
511145.12	fig|511145.12.peg.2071	7554a50b810dff562a9fc3e0e09be8f5
511145.12	fig|511145.12.peg.412	95326fcf7d6df71b87371c44e856306f
511145.12	fig|511145.12.peg.3136	22384031d28e470141f123b8f993dcd1
511145.12	fig|511145.12.peg.1658	1b4b76be6f7b694a71d9588e75911889
511145.12	fig|511145.12.peg.3792	8ef52e4ae7b1adaf3a97b79e67a3d302
511145.12	fig|511145.12.peg.1214	cf2b857a2dc845589f8a650f1368cc80
511145.12	fig|511145.12.peg.1785	2b152b67d38b3ef1e9de4703d23adf22
511145.12	fig|511145.12.peg.3432	3ba5ec971eda5dc5f5c1c093a5df4e11
511145.12	fig|511145.12.peg.119	086ed0d9565aabc8b397e8711026d30c
511145.12	fig|511145.12.peg.1786	fde9fa85e2bb35caa2b2d6f368888a0a
511145.12	fig|511145.12.peg.254	a7f5c627e00cd0957e3a0e9d88c6201f
511145.12	fig|511145.12.peg.3707	46878df06908678544228c509871d19f
511145.12	fig|511145.12.peg.3936	7dd21fe7171c9e259c7ece19b5ba22f4
511145.12	fig|511145.12.peg.568	91be061971f54c79b3849275a50f0bff
511145.12	fig|511145.12.peg.1591	0afc34881eada4d2ebde56e2a306650f
511145.12	fig|511145.12.peg.45	25c176104b8a298c5e47bbc96315ab21
511145.12	fig|511145.12.peg.1152	6d811a959a23ed1a3377425992e348e2
511145.12	fig|511145.12.peg.2535	fb13c61731e75f4a875ed2bacd1b7153
511145.12	fig|511145.12.peg.3049	e23fee3da9bbafbff5236f96fc3ec03e
511145.12	fig|511145.12.peg.4324	08169f33f58575bd10e235442cd0ac8b
511145.12	fig|511145.12.peg.1547	ce57e563d2a484e580c09854d14c2e25
511145.12	fig|511145.12.peg.1881	0b8f686eb1963da0365445b80a63570b
511145.12	fig|511145.12.peg.1483	c644a0db127a3ef79f5e313345406a27
511145.12	fig|511145.12.peg.414	230fc434f85c4660afff084d840e3f19
511145.12	fig|511145.12.peg.4100	5a6db54270d33f1e4bfa723559a235e2
511145.12	fig|511145.12.peg.4077	a75fa3e22c2a164e8d5632867b4e2dd8
511145.12	fig|511145.12.peg.162	f820d44147862f2bcd9e5cf6b9f34043
511145.12	fig|511145.12.peg.3329	1dcea8291547c6a54a40baf28d6dee89
511145.12	fig|511145.12.peg.2504	40a7020ae00c1ec205d5229a05bdacc3
511145.12	fig|511145.12.peg.2578	1c593f34546633d48b8d40c359272f83
511145.12	fig|511145.12.peg.3982	db66e6214ba9e9524ecbc161094c8675
511145.12	fig|511145.12.peg.3056	14cfebc4e74a61eff5be958fc20838ea
511145.12	fig|511145.12.peg.2997	e2837cdba954dccc56b8689af796f6de
511145.12	fig|511145.12.peg.2167	8b7fb299be76522f694d14a1ee300393
511145.12	fig|511145.12.peg.3276	61fce8f1a87b1ac9761b9e6aa2d4592e
511145.12	fig|511145.12.peg.1033	f905cba6c3d943d8565f11683fa0701a
511145.12	fig|511145.12.peg.1581	57bb739d7a27c961ba681e6d96f8f175
511145.12	fig|511145.12.peg.56	f7565c17b3101661253fed8ad4db8ecc
511145.12	fig|511145.12.peg.3060	596aef6d25e5897f6b32df41ac1b0f1c
511145.12	fig|511145.12.peg.964	514f423214af8c387dd808100ce010a7
511145.12	fig|511145.12.peg.4073	b398781417fc9d91c864f32e9fa5ae0c
511145.12	fig|511145.12.peg.355	066f75165e952fb244545cc08873bf22
511145.12	fig|511145.12.peg.3460	29e426187f3b2d75f464f93349cae78b
511145.12	fig|511145.12.peg.3282	8e9fca70277051eb4b503c63b7d1e731
511145.12	fig|511145.12.peg.1188	a9e0b168bbc9bd2471330d3db508949b
511145.12	fig|511145.12.peg.1336	40d1c91d9d8c82c082e6593dc8e5a4d3
511145.12	fig|511145.12.peg.2130	d6a0ba6bed90c6f7d54a08c3fbbcd213
511145.12	fig|511145.12.peg.965	2c1053787784c9e7859843a091815dfa
511145.12	fig|511145.12.peg.1657	aac39d8f849e8d030cb4c1dc3a9352dc
511145.12	fig|511145.12.peg.230	a7dd34640dfd0c50d302f2c4aebba93f
511145.12	fig|511145.12.peg.1923	b5b0e2da4159061a97ec3749c1bddc57
511145.12	fig|511145.12.peg.481	aec83f45cceef3a551b21cc19cc3fadb
511145.12	fig|511145.12.peg.2733	4cb9f57d106c3595aac28cf53c80e490
511145.12	fig|511145.12.peg.1593	1e8f262c7ee8061111ea24dab49a444e
511145.12	fig|511145.12.peg.2117	f1778da0779cf0a6e7618d0f864a75d5
511145.12	fig|511145.12.peg.1115	88f816d205c768361a73c1858ff3b258
511145.12	fig|511145.12.peg.603	8d241ef618e7f1fecb13aacce1696495
511145.12	fig|511145.12.peg.1490	e2acdcc9d367a2e54897181b035e4d85
511145.12	fig|511145.12.peg.4135	18085dc49132ac66c5998c97ebbf1595
511145.12	fig|511145.12.peg.160	c93a72a28bd021655bc2221b16efd538
511145.12	fig|511145.12.peg.1520	62a116c748886d569474e10b9ee7385c
511145.12	fig|511145.12.peg.1860	2da1b3dbc2fdda86bf9b48e45087b1d6
511145.12	fig|511145.12.peg.650	20f397a95735142ebb05825c6c566ddc
511145.12	fig|511145.12.peg.2690	79418c8d83875c099c912df867d9aa6e
511145.12	fig|511145.12.peg.3038	d3f4a81e1ecf0eb29709388199333600
511145.12	fig|511145.12.peg.2753	52a834ce1be022e0b9df5ff1b3364874
511145.12	fig|511145.12.peg.823	c5aa0875f61949b2219c54d035af0ee4
511145.12	fig|511145.12.peg.3231	48597c0a2b3cc20f9a6fc6a41c67c758
511145.12	fig|511145.12.peg.502	955e9d6870bf40a4e65d45a752744566
511145.12	fig|511145.12.peg.3195	3fa7e8669f303c3b972b1d59e67a7154
511145.12	fig|511145.12.peg.3700	7da09c1ecc2f77674543180e545c8ff4
511145.12	fig|511145.12.peg.4115	640b9a00507266928eda3a0e6866e16c
511145.12	fig|511145.12.peg.3200	5457883fbb5e31e291642c74cdd194af
511145.12	fig|511145.12.peg.3764	10ad4b48fceee46064d5710b2cf281c5
511145.12	fig|511145.12.peg.3921	5487d1a07256ae9e54bce16d3e1bdc0a
511145.12	fig|511145.12.peg.3322	bcdb5812ffdb93be20e83b909bea5564
511145.12	fig|511145.12.peg.1964	df128e8a2b34ea67f9c394b8f56f89dc
511145.12	fig|511145.12.peg.2871	00639736ca98e19bc6299dd565c2ae37
511145.12	fig|511145.12.peg.147	8ec3f596357e83c64d4a301a0a64841c
511145.12	fig|511145.12.peg.3538	e38d7e773ba77a6092686692c138c747
511145.12	fig|511145.12.peg.308	443c634c459691b3a8a86c2fda583a34
511145.12	fig|511145.12.peg.3785	f3b16c26d8b8718a1f5f2fd3d3d5fb58
511145.12	fig|511145.12.peg.439	639bea5656ea8feff7d20ef83db7b88d
511145.12	fig|511145.12.peg.4436	940a65cecb9f28664682dbe1bf36b1b0
511145.12	fig|511145.12.peg.226	99472ffcb58487c5aaf42e057c101ab1
511145.12	fig|511145.12.peg.2712	5bac6c7c91bd5019c3e4e030bbca004f
511145.12	fig|511145.12.peg.427	ed1b89a738bb5f7ee793c8ae2e770053
511145.12	fig|511145.12.peg.3505	a92cc032b8a01cb91bacd45a79b194b6
511145.12	fig|511145.12.peg.2974	e4f20fbf39c5091b4f3096141689d0d9
511145.12	fig|511145.12.peg.1804	d4cb4862eade4ead9059a63499cf844b
511145.12	fig|511145.12.peg.1046	39f5840e1d18ec1312d9f6ccdc93848d
511145.12	fig|511145.12.peg.290	5cc5ee9665ec3b972d55c960e92d608d
511145.12	fig|511145.12.peg.997	0b784f1e718cda3780049f188bca61c1
511145.12	fig|511145.12.peg.3317	67388c685c9907204af0f852b1362933
511145.12	fig|511145.12.peg.1097	153a143fd6ce37de98555a376599e43c
511145.12	fig|511145.12.peg.2067	907ef3d36cec2b858bb4d54e5b86bc80
511145.12	fig|511145.12.peg.1229	56056a66c50431c735fd00b444bdc0bb
511145.12	fig|511145.12.peg.2102	5efa2c074e05b0c70cfb1f83c789005a
511145.12	fig|511145.12.peg.415	5c65064d14aad3285082c6e45d18502f
511145.12	fig|511145.12.peg.545	2f3e3a9a17f660309d192d6cf0f92163
511145.12	fig|511145.12.peg.109	3137a58a24bdcdf04c81fcf0c2041571
511145.12	fig|511145.12.peg.2296	6adef57f29618c27bdcb14c1b0c08dfe
511145.12	fig|511145.12.peg.4080	97dd67b940c790b01abcb64aa6bcf9af
511145.12	fig|511145.12.peg.485	d05cc26d0c280b18e3a5ff1c55bc4a0b
511145.12	fig|511145.12.peg.2671	7201463f2ac9afc8df98af3c39a9de8f
511145.12	fig|511145.12.peg.3397	56aa23d4e137982cf428a6ee5372d2cc
511145.12	fig|511145.12.peg.1338	8f65242958e6ed927ac8030fe50f5c35
511145.12	fig|511145.12.peg.922	4bdb9995bc0149f0b47c6f6b1c3e1b32
511145.12	fig|511145.12.peg.2700	1c1cb437efd7b028aed534728d4005d3
511145.12	fig|511145.12.peg.2609	e4e55dc6a13010f0dbb6e3696e88e31e
511145.12	fig|511145.12.peg.2768	d30c3989e5aaef4ce73878a434b0de67
511145.12	fig|511145.12.peg.908	818289fe750ff8acad8606672e58ca13
511145.12	fig|511145.12.peg.1826	641300ae470669096f53e556a4003f65
511145.12	fig|511145.12.peg.587	49ec9875d4a0ff98a7001277fa34c6df
511145.12	fig|511145.12.peg.434	34aca7ba0c1461e725ab71381164a1df
511145.12	fig|511145.12.peg.2680	6cc9f11ddd8e3e2a0b52af9b4aa6a597
511145.12	fig|511145.12.peg.1424	3582e7b3110ab2328d7a8d38c3d1dc0b
511145.12	fig|511145.12.peg.3844	461baf9125b32f38e709a4fafa993169
511145.12	fig|511145.12.peg.3347	8cc445bae9769447a19025001577e868
511145.12	fig|511145.12.peg.1240	e1e6d8d5f2ff5784fdd781f273b9662f
511145.12	fig|511145.12.peg.4208	9abdad21bf235621e318ea6ded2a0321
511145.12	fig|511145.12.peg.3278	902bb28bbb38b20e4282f307603bca62
511145.12	fig|511145.12.peg.4040	438a615829ba5eaaf7a6b39401811d6e
511145.12	fig|511145.12.peg.1637	2ee5b9972217c69447d20b9e5c75e32e
511145.12	fig|511145.12.peg.2437	a8e94f72da7fdfee1e06807df0f9b845
511145.12	fig|511145.12.peg.1806	f1d1347632f282df4eb68fc0a37c4911
511145.12	fig|511145.12.peg.561	03ddb941ec5f7556890ce78365da94d2
511145.12	fig|511145.12.peg.2131	a68724c1a84d06661c8dd2c208fc6342
511145.12	fig|511145.12.peg.2802	97f73d52060066e079261745cc3fc887
511145.12	fig|511145.12.peg.1111	30a2e7ab99ac77723ce65658e8e06c01
511145.12	fig|511145.12.peg.2005	a17111da9d4b50d55545c8678de9e9ef
511145.12	fig|511145.12.peg.2474	091c2d0c6fb2a0b381797e22f2b05b47
511145.12	fig|511145.12.peg.2235	40014d1562826b659942b3d98e8e16d0
511145.12	fig|511145.12.peg.1436	c1b110738f7013ea73acdb197933d8ca
511145.12	fig|511145.12.peg.4096	8db149aa24ca533fb58ad37447a8e174
511145.12	fig|511145.12.peg.1303	81ad8ed2c385f781f80c193fb9404bed
511145.12	fig|511145.12.peg.3407	015d00c9b7f7f2897a9ebd700c9a9d69
511145.12	fig|511145.12.peg.3720	9e0251c1867e1ba3e9df366e7925c3bc
511145.12	fig|511145.12.peg.3509	deb226e06146a05ba9015c6688388ace
511145.12	fig|511145.12.peg.3496	beb23963219af59bac4b87ad9427731d
511145.12	fig|511145.12.peg.528	961db20d98ade1633c6020c9993a76f5
511145.12	fig|511145.12.peg.3399	98f615537815942b22a86925403a8f47
511145.12	fig|511145.12.peg.1751	6a33e5c8c2abab8244d78c7dafdeb0fe
511145.12	fig|511145.12.peg.3196	676460489b514e5a61eeabe12a970d3c
511145.12	fig|511145.12.peg.2088	290fed04c1ca845b6ec36e17632b3337
511145.12	fig|511145.12.peg.1955	ac9e49f55d96a01856c6fb5e284a570f
511145.12	fig|511145.12.peg.1368	da76b740914b329105707b267c004b82
511145.12	fig|511145.12.peg.2891	a8fb5626a2f442e57e7a2c011a3033c4
511145.12	fig|511145.12.peg.3581	bb5349775b7aec8e396cc1219579c09f
511145.12	fig|511145.12.peg.1523	3119fe51d600cc450b391f3a1711cd68
511145.12	fig|511145.12.peg.3021	aff29f0997aaf745c2d595a81522ee3f
511145.12	fig|511145.12.peg.3589	b51c0a89d15033a736735abfb0155547
511145.12	fig|511145.12.peg.4551	c75e37d0bd96316e92f64e8a61352941
511145.12	fig|511145.12.peg.1215	0b7fe2ed43542c8981b7b5e46109f2e9
511145.12	fig|511145.12.peg.3841	cf25bdeb432fb5432f7962022fb5d0ab
511145.12	fig|511145.12.peg.3858	5eedc69dcc8a494aac3431061697c90c
511145.12	fig|511145.12.peg.1882	e6576568a181edce2027623873528bdc
511145.12	fig|511145.12.peg.4418	74e3b4f414fdb8ceb5a16c718234b1e9
511145.12	fig|511145.12.peg.4191	f0ca57b7d8601f2a5ccdf27978c77e4d
511145.12	fig|511145.12.peg.3709	fa8551ca81e72ef47d10812d870c3784
511145.12	fig|511145.12.peg.3316	99bf9f3bbf46967ca87141c987dc3cb2
511145.12	fig|511145.12.peg.553	7cf460cb639f3f18b7c0d051fe741d90
511145.12	fig|511145.12.peg.3123	ef0dad65ad91b11ac442e559dda68e16
511145.12	fig|511145.12.peg.1506	9c19ea7493ac852dc7ffe972904a7ab9
511145.12	fig|511145.12.peg.2632	de6f99239b4941ac1360cd737b466eb9
511145.12	fig|511145.12.peg.941	0f7490d45baddf54e20237a41e546b97
511145.12	fig|511145.12.peg.3160	8166426a347df465adb7d98c38e84e0a
511145.12	fig|511145.12.peg.4133	d93eb74b3c02235c5774a101f59ad24b
511145.12	fig|511145.12.peg.426	9423b535b2adce32a0371dc85f4279dc
511145.12	fig|511145.12.peg.231	f041b62ccc44b898603b9daac0d4a225
511145.12	fig|511145.12.peg.976	c340c38a52ae8a283e9c9b670384d429
511145.12	fig|511145.12.peg.3864	b44eeba306e4df38e35f9584dcc23795
511145.12	fig|511145.12.peg.889	3a0c976b2231c7152391e91319e73a73
511145.12	fig|511145.12.peg.2018	142007a5db6d956b34a72e96db840cdf
511145.12	fig|511145.12.peg.106	a298a24b75c6cca43bd5aa7079e218e8
511145.12	fig|511145.12.peg.385	7362e04dfc9a19b1966d234a22949e7f
511145.12	fig|511145.12.peg.2725	db66de6c032d28d23a4bbc7dbef9bc78
511145.12	fig|511145.12.peg.3735	1e3e4c86db4c77c02d00ccbbb709a1de
511145.12	fig|511145.12.peg.562	d747daab607a7e429605aaffca2556f8
511145.12	fig|511145.12.peg.3924	dc343b156af7733f266206c0e34d4d10
511145.12	fig|511145.12.peg.2978	5adc6fcf1733482f402d80c2551253f9
511145.12	fig|511145.12.peg.2323	f9d2eccb4ff08f489d1e0eba3537db2b
511145.12	fig|511145.12.peg.2144	40b4eda7b2f47553c6a1291968c00527
511145.12	fig|511145.12.peg.3727	1a8711b9d137a136af7ca5a23ee78b64
511145.12	fig|511145.12.peg.284	0e2ae6a78bfe082a381dc4681bbb317f
511145.12	fig|511145.12.peg.2667	42389b66c69d4b6314aab19100d429a3
511145.12	fig|511145.12.peg.2528	6666f3efa941086340a83ee2e50c9ebf
511145.12	fig|511145.12.peg.3425	37ea5be6c58fc9d5adc2e50992d58182
511145.12	fig|511145.12.peg.3448	7033524c6835105f1e9a884500a6b723
511145.12	fig|511145.12.peg.1842	2014e76a6fe023cd3aa2265a6db7cdf6
511145.12	fig|511145.12.peg.996	20f8059bd87a7e01db92e50ff870e215
511145.12	fig|511145.12.peg.4278	d9ca4fd810107ac8293c5cde38c8f83f
511145.12	fig|511145.12.peg.1161	6cf7cf21a018884c51137795eedfb1bf
511145.12	fig|511145.12.peg.707	fde8f8b6cc11b1c3ee29baf3aac96d3e
511145.12	fig|511145.12.peg.3595	07045ff0ab1c6eb0199f9f2d5ddd91b5
511145.12	fig|511145.12.peg.1347	7b1f50fbc9eeb38883ab3222adb10ef5
511145.12	fig|511145.12.peg.30	4bb7e4577040102b282c076c07ca7304
511145.12	fig|511145.12.peg.1484	7da64068e69ad6f1780d06fbcc01b036
511145.12	fig|511145.12.peg.2579	610946c1e49db3658be5403446824b1e
511145.12	fig|511145.12.peg.4264	2570cb8316ae4b95c2b5d701a994e9e2
511145.12	fig|511145.12.peg.1798	f7aa6c1b22de856efc1870b36b05897a
511145.12	fig|511145.12.peg.4125	3d96cb1101bbc5af060f8eea8e42733a
511145.12	fig|511145.12.peg.4066	51488765d37f99d498e5fd450fa38cc8
511145.12	fig|511145.12.peg.2654	90ba0f935607a918dd3c749f201a1492
511145.12	fig|511145.12.peg.4427	0080d7076d02a1042bf4a7cd080766af
511145.12	fig|511145.12.peg.2781	9e01ce4838b08bee8178f00a8b68ada0
511145.12	fig|511145.12.peg.4092	2b5faf4e63a5a11580cedf92cc626cc0
511145.12	fig|511145.12.peg.280	48164f684c1b5a917ad0df178fa7333d
